ACONIF,LobaOreg,DegreeDays,etpjyy,mindyy,taveyy,Aspect,Slope,Elevation,PctBroadLeafCov,PctConifCov,PctVegCov,TreeBiomass,ForestType,EvapoTransAve,EvapoTransDiff,MoistIndexAve,MoistIndexDiff,PrecipAve,PrecipDiff,RelHumidAve,RelHumidDiff,PotGlobRadAve,PotGlobRadDiff,AveTempAve,AveTempDiff,DayTempAve,DayTempDiff,MaxTempAve,MaxTempDiff,MinTempAve,MinTempDiff,AmbVapPressAve,AmbVapPressDiff,VapPressDefAve,VapPressDefDiff,SatVapPressAve,SatVapPressDiff,TempAve,TempDiff,VapPressAve,VapPressDiff,TransAspect
244.6969,0,26842,21.917,789.167,732,268,26,1090,0,96,85,227,201,21.91666667,-16.41666667,789.5,1203.833333,1459.416667,701.75,601.1666667,57.83333333,16993.83333,-7987.833333,732.0833333,-460.9166667,861.75,-489.5833333,1345.5,-595.1666667,118.3333333,-326.5,690.0833333,-161.75,512.1666667,-226.6666667,1202.25,-388.4166667,764.4166667,-468.0416667,801.5,-258.9444444,0.764959662
171.6687,0,18159,18.333,432.083,411.583,186,3,1770,0,100,99,80,270,18.33333333,-16.33333333,432.5,1006.666667,993.5833333,507.5833333,580.0833333,53.75,19920.83333,-7849.666667,412,-496.1666667,546.9166667,-524.0833333,1049.083333,-627.9166667,-226.1666667,-365.3333333,543.25,-146.0833333,441.0833333,-202.5833333,984.3333333,-348.6666667,445.4583333,-503.375,656.2222222,-232.4444444,0.956772719
389.0196,1,31744,22.5,844.083,866.917,325,20,801,14,78,91,275,201,22.5,-16.66666667,844.4166667,1187.25,1531.833333,677.5,616.25,56.41666667,15706.91667,-8026.75,866.9166667,-433.75,991.6666667,-460.8333333,1456.583333,-561.5833333,276.9166667,-305.5833333,769,-167,530.5833333,-225.5833333,1299.583333,-392.5833333,898.0208333,-440.4375,866.3888889,-261.7222222,0.288690909
158.8545,0,17477,17.5,890.083,393.083,136,15,1822,3,84,86,145,270,17.5,-15.5,890.4166667,1188.583333,1426,715,597.3333333,55.83333333,19993.33333,-7298.333333,393.5,-480,521.4166667,-507.75,996.1666667,-611.1666667,-210.1666667,-349.8333333,547.75,-141.4166667,415.75,-191.5833333,963.5,-333,425.2291667,-487.1875,642.3333333,-222,0.637818663
0,0,19224,18.917,668,457.917,325,0,1658,16,47,64,0,270,18.91666667,-15.91666667,668.4166667,1119.916667,1247.583333,633.75,587.0833333,55.58333333,19196.41667,-8005.25,458.25,-488.0833333,591.0833333,-516.4166667,1084.583333,-622.0833333,-168.75,-354.75,565,-147.1666667,446.9166667,-205.0833333,1011.916667,-352.25,491.2916667,-495.3333333,674.6111111,-234.8333333,0.288690909
143.1302,1,20957,15.75,1310.75,547.25,323,29,1424,0,100,97,187,201,15.75,-13.41666667,1311,1240.666667,1793.166667,830.6666667,616.5,56.83333333,14277.33333,-7629.833333,547.5,-450.6666667,669.0833333,-477.75,1122.083333,-578.25,-27.91666667,-323.5833333,622.0833333,-146.9166667,433.5,-193.8333333,1055.583333,-340.75,577.6875,-457.5625,703.7222222,-227.1666667,0.304634476
130.575,0,21397,20,1015.75,552.25,312,8,1426,0,100,100,212,201,20,-16.16666667,1016.083333,1295.25,1628.25,801.4166667,601.4166667,59.75,18407,-8163.666667,552.5,-471.5,680.4166667,-500.9166667,1157,-609.6666667,-52.83333333,-334,611.3333333,-148.8333333,457.9166667,-210.25,1069.25,-359.0833333,584.2708333,-479.0208333,712.8333333,-239.3888889,0.396044196
142.1186,0,13304,14,1126.417,204.167,99,12,2119,98,100,100,52,367,14,-12.5,1126.75,1145.583333,1555.916667,762.9166667,611.8333333,54.5,19902.83333,-7657.666667,204.6666667,-471.5,324.6666667,-497.1666667,770.5833333,-594.5833333,-362.3333333,-349,490.25,-128.0833333,350.9166667,-163.0833333,841.1666667,-291.1666667,234.3958333,-478.0625,560.7777778,-194.1111111,0.320816016
155.1479,0,15360,15.5,813.333,300.5,80,12,1940,1,94,87,93,270,15.5,-14,813.6666667,1068.833333,1288.25,640.75,599.6666667,55.16666667,18423.83333,-8070.333333,300.9166667,-479.5833333,426.9166667,-506.4166667,895.25,-607.9166667,-294.5,-352,515.5833333,-134.9166667,388,-179.6666667,903.5833333,-314.5833333,332.1458333,-486.4791667,602.3888889,-209.7222222,0.178606189
123.7912,1,38520,21.833,1058.5,1053.75,30,25,250,29,85,100,141,201,21.83333333,-15.5,1058.916667,1446.25,1725.5,972.3333333,681.8333333,30.33333333,14010.08333,-8229.416667,1053.75,-296.4166667,1152.833333,-310,1522.583333,-360.25,584.0833333,-232.5833333,942.25,-152.0833333,456.25,-131.9166667,1398.5,-284,1078.3125,-299.8125,932.3333333,-189.3333333,0
141.9287,1,37075,31.833,777.083,1013.25,144,23,326,15,100,100,149,201,31.83333333,-16.5,777.5,1497.166667,1748.583333,992.25,671.0833333,37.91666667,21812.41667,-6999.75,1013.25,-326.5833333,1116.5,-343.5,1501.083333,-406.4166667,524.9166667,-246.9166667,906.4166667,-156.0833333,467.3333333,-153.3333333,1373.75,-309.4166667,1038.9375,-330.8541667,915.8333333,-206.2777778,0.703368306
88.70141,1,37849,27.25,533.917,1033.417,359,9,436,0,98,97,130,201,27.25,-19.75,534.3333333,1301,1366.833333,697.1666667,588.3333333,66,16746.91667,-8607.416667,1033.416667,-475.0833333,1172.916667,-508.4166667,1692.25,-632.0833333,374.4166667,-318.0833333,823.8333333,-183.6666667,652.4166667,-294.75,1476.25,-478.4166667,1068.25,-483.4166667,984.1666667,-318.9444444,0.071416375
78.84078,0,18397,19,1175.583,439.167,226,7,1612,0,89,83,91,270,19,-15.66666667,1175.916667,1326.75,1757.666667,848.3333333,606.3333333,61.83333333,20344.91667,-7643.916667,439.5,-468.5,564.5,-498,1029.833333,-608.5,-151.6666667,-329,569.0833333,-137.9166667,420.0833333,-196.75,989.1666667,-334.6666667,470.5416667,-476,659.4444444,-223.1111111,0.980630856
78.60871,0,20948,20,1406.667,557.333,336,16,1368,1,99,99,258,201,20,-15.33333333,1406.916667,1389.083333,2018.333333,919.8333333,632.5833333,56.41666667,18853.08333,-8102.416667,557.5,-425.8333333,672.9166667,-451.75,1102.166667,-548.1666667,12.41666667,-303.5833333,637.9166667,-141.4166667,413.5833333,-181.4166667,1051.5,-322.8333333,586.25,-432.3333333,701,-215.2222222,0.206107411
101.7678,1,37685,28.417,558,1029.583,103,13,394,16,74,90,163,201,28.41666667,-17.75,558.4166667,1190.416667,1425.666667,647.5,621.1666667,61,18586,-7103.333333,1029.583333,-433.4166667,1154.5,-462.3333333,1619.75,-569.75,439.25,-296.75,859.25,-178.0833333,584.25,-252.0833333,1443.5,-430.1666667,1060.770833,-440.5625,962.3333333,-286.7777778,0.353814137
113.1163,0,26603,24,1018,724.333,24,1,1024,81,96,96,92,201,24,-17.5,1018.333333,1404.5,1751.75,869.25,612.25,65.75,19274.58333,-8024.75,724.4166667,-460.25,850.0833333,-491.4166667,1318.583333,-607.4166667,129.9166667,-312.9166667,693.6666667,-156.3333333,499.25,-231.25,1192.916667,-387.5833333,755.75,-468,795.2777778,-258.3888889,0.002739052
110.8788,1,38915,23.833,1196.333,1066.333,10,15,196,17,100,100,175,201,23.83333333,-16.33333333,1196.75,1577.583333,1924.333333,1078.166667,682.25,30.58333333,15341.83333,-8359.333333,1066.333333,-293.3333333,1165.75,-306.9166667,1535.333333,-357.6666667,597.1666667,-229,950.1666667,-151.1666667,459.6666667,-132,1409.833333,-283.1666667,1091.145833,-296.7291667,939.8888889,-188.7777778,0.030153689
328.1272,1,29596,21.25,1245.667,807,354,15,860,18,75,93,139,201,21.25,-16.41666667,1245.916667,1443.083333,1895.416667,940.9166667,632.9166667,63.91666667,15169.58333,-8557.25,807,-446.6666667,925,-476,1364.5,-585,249.3333333,-308,754.5833333,-165.75,493.6666667,-225.5,1248.25,-391.25,836.4583333,-453.9166667,832.1666667,-260.8333333,0.095491531
105.7734,0,19282,19,1027.667,477.75,95,11,1485,100,100,100,75,281,19,-15.83333333,1028,1252.5,1609.75,768.9166667,616.4166667,61.41666667,19429.75,-7782.416667,478.0833333,-466.4166667,599.1666667,-495.1666667,1050.666667,-603,-95.58333333,-330.25,593,-143.6666667,418.5833333,-195.9166667,1011.583333,-339.5833333,508.0833333,-473.7083333,674.3888889,-226.3888889,0.28869086
54.88374,0,15800,15.25,1245.083,345,316,7,1670,49,27,76,78,270,15.25,-13.75,1245.333333,1248.833333,1712.333333,828.3333333,644.1666667,58.5,17430.5,-8427.5,345.4166667,-449.0833333,454.5833333,-474.9166667,860.1666667,-572.5,-170.3333333,-326.3333333,562,-135.6666667,351.0833333,-163.9166667,913.0833333,-299.5833333,372.4583333,-455.7083333,608.7222222,-199.7222222,0.362181363
97.43287,0,23430,24.167,1071.833,632,158,26,1182,12,85,97,158,201,24.16666667,-16.66666667,1072.166667,1390.333333,1810.416667,880.4166667,648.9166667,61.58333333,22623.91667,-6271.583333,632.1666667,-445.3333333,742.0833333,-472.75,1151.916667,-574.5833333,112.1666667,-316.3333333,687,-156.6666667,418.9166667,-193.9166667,1105.916667,-350.5833333,659.5833333,-452.25,737.2777778,-233.7222222,0.807830723
283.713,0,21740,17.75,1197.833,575.833,339,17,1238,1,99,100,137,270,17.75,-14.91666667,1198.083333,1312.416667,1741.083333,856.0833333,646.1666667,61.66666667,15192,-8684.666667,576,-451,686.5833333,-478.4166667,1097.5,-581.1666667,54.08333333,-321.0833333,659.5,-153.5,408,-190.5,1067.5,-344,603.5416667,-457.9166667,711.6666667,-229.3333333,0.18533984
7.599032,0,35673,25.667,1327.167,975.75,28,8,341,29,70,89,207,201,25.66666667,-16.16666667,1327.5,1638.333333,2110.916667,1143.75,689.25,33.08333333,17774.41667,-8288.083333,975.75,-300.25,1071.666667,-314.6666667,1429.416667,-368.25,521.6666667,-232.1666667,902.4166667,-146.5833333,425,-129.3333333,1327.416667,-275.9166667,999.625,-303.8333333,884.9444444,-183.9444444,0.000304586
247.0176,0,19550,17.417,1121,493.833,336,12,1381,11,89,100,126,201,17.41666667,-14.58333333,1121.333333,1277,1654.416667,831.4166667,655.6666667,59.5,16525.75,-8493.583333,494.0833333,-453.4166667,600.3333333,-479.6666667,994.5833333,-577.25,-7,-330.1666667,633.0833333,-152.0833333,375.0833333,-176.0833333,1008.166667,-328.1666667,520.5,-460.125,672.1111111,-218.7777778,0.206107411
281.5,0,21658,20,868.833,564.083,345,4,1241,14,14,28,90,201,20,-16.16666667,869.25,1255.75,1481.333333,762,649.9166667,60.41666667,18390.16667,-8247,564.3333333,-464.8333333,673.3333333,-491.8333333,1078.833333,-592.1666667,49.16666667,-338.1666667,660,-161.1666667,401.5,-189.5,1061.5,-350.6666667,591.4166667,-471.75,707.6666667,-233.7777778,0.146446643
74.35706,1,29599,22.417,854.333,809.583,1,13,770,3,97,100,106,201,22.41666667,-17.25,854.75,1263.416667,1539.833333,736,652.0833333,62.08333333,16111.58333,-8607.083333,809.5833333,-456.4166667,919.9166667,-483.9166667,1330.416667,-586.4166667,288.75,-325.75,778.9166667,-179.4166667,466.5833333,-215.9166667,1245.5,-395.3333333,837.1666667,-463.125,830.3333333,-263.5555556,0.062690144
248.5268,0,24042,22.333,669.583,645.167,331,2,1069,6,94,97,179,301,22.33333333,-17,670,1208.833333,1352.583333,688.9166667,652.0833333,60.25,18933.25,-8138.416667,645.3333333,-468.3333333,754.0833333,-495.25,1159.083333,-595.0833333,131.1666667,-341.8333333,699.9166667,-171.25,420.3333333,-197.8333333,1120.25,-369.0833333,672.4166667,-475.125,746.8333333,-246.0555556,0.242481001
158.0439,0,18515,18.917,1503.333,468.167,236,6,1431,1,97,96,172,270,18.91666667,-15.08333333,1503.583333,1445.916667,2082.666667,985.1666667,696.6666667,51.33333333,19946.66667,-7798.666667,468.4166667,-428.75,558.8333333,-449.8333333,895.0833333,-529.25,41.08333333,-328.75,656.5,-156.5,316.6666667,-143.6666667,973.1666667,-300.1666667,490.8541667,-434.1458333,648.7777778,-200.1111111,0.949397037
200.461,1,28296,24.417,667.5,771.417,150,6,838,17,79,96,170,201,24.41666667,-17.08333333,667.9166667,1210.25,1414.166667,688,657.5833333,60.91666667,18728.25,-7804.583333,771.4166667,-457.5833333,879.1666667,-484.3333333,1280.75,-584.0833333,261.9166667,-330.75,765.4166667,-179.0833333,447.25,-207.4166667,1212.666667,-386.5,798.3125,-464.1875,808.4444444,-257.6666667,0.749999985
43.10565,0,19643,14.583,1582.917,506.5,30,23,1372,4,96,99,175,201,14.58333333,-12.75,1583.083333,1358.25,2029.583333,968.4166667,692.8333333,52.16666667,13313.83333,-8118,506.75,-434.9166667,598.9166667,-456.75,941.5,-538,71.25,-332.0833333,671,-160.8333333,330,-150.5,1001,-311.3333333,529.6041667,-440.4375,667.3333333,-207.5555556,0
69.01974,0,21026,16.667,1475.583,555.75,40,25,1194,19,81,100,153,201,16.66666667,-14,1475.833333,1372.833333,1986,945,688.0833333,52.91666667,14859.41667,-8266.25,556,-437.8333333,650.1666667,-460.1666667,1000.416667,-543.75,110.9166667,-332.4166667,689.75,-164.9166667,346.8333333,-157.8333333,1036.583333,-322.75,579.375,-443.5416667,691.0555556,-215.1666667,0.007596123
217.7552,0,18972,20.333,1103.583,466.167,148,13,1375,1,99,99,131,201,20.33333333,-15.83333333,1103.916667,1362.583333,1726.166667,879.1666667,680.25,51.25,21613.83333,-7127,466.4166667,-462.75,563,-484.6666667,920.9166667,-567.5833333,11.5,-358.3333333,646.3333333,-167.3333333,337.5833333,-156.0833333,983.9166667,-323.4166667,490.4583333,-468.3333333,655.9444444,-215.6111111,0.734735766
102.6769,0,32541,26.833,-158.667,887.917,11,10,680,29,4,32,35,923,26.83333333,-20,-158.1666667,953,661.75,341.5833333,602.0833333,61.91666667,17996.08333,-8305.25,888,-549.3333333,1019.25,-580.4166667,1509.083333,-695.25,266.5,-403.3333333,778.8333333,-220,583.4166667,-283.5833333,1362.25,-503.5833333,920.7083333,-557.0833333,908.1666667,-335.7222222,0.027240711
9.411538,0,24797,19.083,1819.667,673.75,342,17,989,6,91,98,99,201,19.08333333,-15.58333333,1819.833333,1629.166667,2403.583333,1152.583333,677.4166667,53.58333333,15047.33333,-8606.5,673.9166667,-446.5833333,772.5,-470,1141.333333,-555.6666667,205.6666667,-337.6666667,737.4166667,-177.0833333,389,-175.6666667,1126.416667,-352.75,698.3541667,-452.4791667,750.9444444,-235.1666667,0.165434731
88,0,10141,9.333,2790.5,79.25,35,20,2082,4,45,47,57,0,9.333333333,-8.666666667,2790.666667,1847.333333,3076.833333,1581.833333,743.4166667,39.41666667,14313.58333,-8525.583333,79.75,-410.75,151.5833333,-426.0833333,417.6666667,-482.3333333,-259.0833333,-339.75,532,-135,200.5833333,-89.08333333,732.5833333,-224.0833333,97.47916667,-414.7291667,488.3888889,-149.3888889,0.001902651
197.2434,1,26270,25.25,1499.417,716.333,162,8,903,11,89,99,170,201,25.25,-17.58333333,1499.75,1652.583333,2271.166667,1114.833333,669.1666667,55.33333333,20793.75,-7540.25,716.4166667,-455.75,818.8333333,-480.1666667,1201,-569.6666667,231.5,-341.6666667,751.25,-181.9166667,412.75,-187.5833333,1164,-369.5,741.9375,-461.8125,776,-246.3333333,0.834565289
78.81197,0,24327,20.917,1092.25,647.5,10,9,1016,10,81,87,125,201,20.91666667,-16.58333333,1092.666667,1429.5,1732.083333,922.4166667,662.5833333,55.75,17006,-8489,647.6666667,-485.8333333,752.0833333,-510.4166667,1141.166667,-602.3333333,153.25,-369.4166667,715.0833333,-187.9166667,407.1666667,-191.1666667,1122.25,-379.0833333,673.5416667,-492,748.1666667,-252.7222222,0.030153689
0,0,23305,20.5,1398,616.75,322,8,1068,35,0,35,36,201,20.5,-16.66666667,1398.25,1576.916667,2025.666667,1067.833333,668.6666667,55.16666667,17609.58333,-8337.416667,617,-473.6666667,719,-497.6666667,1098.166667,-587.6666667,135.1666667,-359.6666667,704.5833333,-180.75,389.8333333,-181.5,1094.416667,-362.25,642.3333333,-479.6666667,729.6111111,-241.5,0.312696744
185.0037,0,21654,21.25,1014.25,547.417,123,5,1216,33,44,77,147,201,21.25,-16.91666667,1014.666667,1450,1665,933.5,660.4166667,56.08333333,20061.75,-7773.583333,547.6666667,-493,652.3333333,-517.8333333,1041.5,-610.1666667,53.16666667,-376.5,667.5833333,-180.25,385,-183.5,1052.583333,-363.75,573.6666667,-499.375,701.7222222,-242.5,0.526167964
59.40732,0,24089,24.5,1996.833,649.833,220,16,994,17,79,96,246,201,24.5,-17,1997,1881.333333,2745.5,1361.166667,668.8333333,54.83333333,22070.66667,-6792,650,-452,752,-476.1666667,1132.583333,-565.4166667,166.9166667,-338.5833333,717.4166667,-173.5833333,395.0833333,-179.4166667,1112.5,-353,675.375,-458.0416667,741.6666667,-235.3333333,0.992403881
60.81608,0,25745,24.083,1491,695.583,255,23,859,2,98,100,148,201,24.08333333,-17.25,1491.333333,1718.333333,2227.166667,1190.833333,657.9166667,58.91666667,20386.75,-7136.25,695.75,-473.4166667,802.6666667,-499.6666667,1200.666667,-596.5,190.1666667,-350.5,730.3333333,-181.8333333,426.25,-199.25,1156.583333,-381.0833333,722.3125,-480.0208333,771.0555556,-254.0555556,0.853553414
72.83418,0,21378,20.917,1831.75,551.917,74,18,1139,0,100,99,87,201,20.91666667,-16.41666667,1832,1848.166667,2472.166667,1346.833333,664.0833333,59.41666667,20097.75,-7616.583333,552.1666667,-466.5,655.6666667,-492,1040.75,-587.75,63.16666667,-345.5,667.25,-165.75,379.9166667,-179.5833333,1047.166667,-345.3333333,577.9375,-472.9375,698.1111111,-230.2222222,0.140330095
118.9795,0,26504,26.167,1147.667,717.667,156,24,806,29,45,74,170,201,26.16666667,-18.33333333,1148.083333,1645.75,1947.333333,1085.166667,643,62.83333333,22059.33333,-6955.5,717.8333333,-483.1666667,830.6666667,-511.5,1252.333333,-616.8333333,182.5833333,-349.5833333,725.4166667,-180.4166667,454.9166667,-215.5833333,1180.333333,-396,745.8541667,-490.2708333,786.8888889,-264,0.793892611
179.2938,1,31142,23.25,1520.5,851.667,7,17,594,6,92,98,119,301,23.25,-17.41666667,1520.75,1656.25,2231.5,1123.666667,649.8333333,55.66666667,16163.08333,-8550.916667,851.6666667,-452,963,-477.3333333,1377.25,-571.0833333,325.8333333,-332.6666667,799.6666667,-187.3333333,477.5,-210.6666667,1277.166667,-398,879.4375,-458.2708333,851.4444444,-265.3333333,0.039747572
81.44259,0,25014,23.417,1741,677.833,275,5,880,24,67,92,118,201,23.41666667,-17.25,1741.25,1834.416667,2456.833333,1306.666667,656.6666667,56.66666667,19719.83333,-7893.666667,677.9166667,-452.9166667,784.8333333,-478,1183.916667,-571.0833333,171.5833333,-334.5833333,718.3333333,-172,417.4166667,-188.4166667,1135.75,-360.4166667,704.5625,-459.1458333,757.1666667,-240.2777778,0.711309164
65.58288,0,25483,23.5,1504.167,688.083,82,3,862,3,97,99,93,201,23.5,-17.33333333,1504.5,1751.333333,2222.5,1221.166667,651.5,59.5,19416.58333,-7961.583333,688.25,-466.0833333,797.5,-492.6666667,1204.25,-591.0833333,171.75,-341.0833333,719,-175,430.1666667,-199,1149.166667,-374,715.4375,-472.7291667,766.1111111,-249.3333333,0.192169256
123.8006,0,18836,18.5,1484.333,461.083,250,23,1273,0,100,100,111,201,18.5,-15.33333333,1484.583333,1587.75,2051,1119.5,664.6666667,56.5,19545.75,-7336.916667,461.4166667,-463.0833333,563.5833333,-487.5833333,943.6666667,-578.6666667,-21.75,-348.25,628.1666667,-159,353.25,-164.75,981.4166667,-323.75,486.7291667,-469.3958333,654.2777778,-215.8333333,0.883022243
44.30242,0,16918,17.75,1309.833,385.833,214,6,1430,8,83,91,97,268,17.75,-14.91666667,1310.166667,1448.166667,1853.583333,992.5833333,669.9166667,54.58333333,20104.33333,-7815.833333,386.1666667,-461.1666667,485.6666667,-484.3333333,855.75,-571.5833333,-84.41666667,-351.25,601.0833333,-154.25,328.9166667,-152.9166667,930,-307.1666667,410.7916667,-467.0833333,620,-204.7777778,0.998782027
54.67811,0,11920,12.083,1453.25,157.417,343,7,1873,21,49,69,50,0,12.08333333,-11.08333333,1453.5,1319.5,1823.833333,980.1666667,680.5,55,17043.33333,-8416.166667,157.9166667,-454.75,251.75,-477.25,600.5,-562.5,-285.5833333,-347.5833333,519.5833333,-134.5833333,271.4166667,-129.25,791,-263.8333333,181.1458333,-460.5208333,527.3333333,-175.8888889,0.159000854
52.22007,0,23832,22.167,1079.667,639.917,105,13,962,8,91,100,172,201,22.16666667,-16.66666667,1080.083333,1432.083333,1757.5,922.5,655.5833333,52.41666667,19429.33333,-7578.666667,640.0833333,-464.5833333,746.9166667,-488.25,1145.25,-575.75,134.4166667,-353.5833333,702.3333333,-177.8333333,407.3333333,-182.3333333,1109.666667,-360.1666667,666.6666667,-470.5416667,739.7777778,-240.1111111,0.370590467
62.01646,0,34359,25.417,803.25,937.083,9,15,423,9,91,99,144,201,25.41666667,-19.41666667,803.6666667,1396,1580.25,802.4166667,631.8333333,55.16666667,16221.16667,-9351,937.0833333,-467.5833333,1056.25,-493.75,1499.75,-590.75,374.0833333,-344.4166667,828.3333333,-200,533.5,-234.1666667,1361.833333,-434.1666667,966.7916667,-474.125,907.8888889,-289.4444444,0.033209786
270.1763,0,21891,20.667,857,567.417,263,4,1098,0,100,100,126,201,20.66666667,-16.5,857.4166667,1293.583333,1489.833333,789.8333333,649.25,54.08333333,19045.33333,-7804.666667,567.6666667,-480,676.25,-504.5833333,1080.833333,-595.5,53.66666667,-365,664.5833333,-174.75,398.3333333,-182.8333333,1062.916667,-357.5833333,594.6041667,-486.2708333,708.6111111,-238.3888889,0.800907539
115.3272,0,15984,15.25,1164.167,338.75,291,12,1537,0,100,100,165,270,15.25,-13.91666667,1164.416667,1285.083333,1631.25,859.5833333,674.5,48.66666667,17443.58333,-8329.083333,339.1666667,-469.5,436.0833333,-490.4166667,797,-568.8333333,-120,-370.8333333,588.6666667,-159.6666667,311.9166667,-142.4166667,900.5833333,-302.0833333,363.0625,-474.8958333,600.3888889,-201.3888889,0.578217271
51.84765,0,22373,20.333,1051,590.25,109,38,1107,39,14,53,183,201,20.33333333,-15.66666667,1051.333333,1343.333333,1673.5,865.1666667,657.75,50.25,18896.33333,-6809.333333,590.5,-468.8333333,696,-491.5,1088.666667,-576.1666667,91.58333333,-361.9166667,682.6666667,-177.6666667,390.75,-174.4166667,1073.416667,-352.0833333,616.6875,-474.6041667,715.6111111,-234.7222222,0.404595491
305.1851,1,26532,21.333,1160.667,725.167,330,11,824,0,100,100,170,201,21.33333333,-16.5,1160.916667,1390.75,1813,886,658.5833333,48.08333333,16415.25,-8412.416667,725.1666667,-450.8333333,831.5,-472.6666667,1227.416667,-553.4166667,223.0833333,-347.9166667,746.6666667,-185,422.1666667,-180.8333333,1168.833333,-365.8333333,751.7916667,-456.2083333,779.2222222,-243.8888889,0.250000039
77.10496,0,27621,24,8.667,742.917,70,7,1334,13,69,82,93,261,24,-18.5,9.083333333,963.25,742.6666667,397.5,546.9166667,56.91666667,18251,-8153.5,743.0833333,-522.9166667,896.75,-554.5833333,1468.75,-672.4166667,17.25,-373.5833333,648.0833333,-174.4166667,604,-276.5,1252.083333,-450.9166667,781.4583333,-530.875,834.7222222,-300.6111111,0.116977775
73.93133,0,23499,20.167,285.417,611.5,255,2,1538,1,30,21,68,281,20.16666667,-16.33333333,285.8333333,975.3333333,902.9166667,476.5833333,555.1666667,56,17227.41667,-7751.25,611.75,-504.75,759.9166667,-535.4166667,1311.416667,-648.5833333,-88.58333333,-361.25,599.5,-157.6666667,538.9166667,-244.9166667,1138.416667,-402.5833333,648.625,-512.5,758.9444444,-268.3888889,0.853553414
0,0,35479,29.833,101.75,969.583,132,7,816,24.39800123,57.61246479,80.2674047,53,201,29.83333333,-19.16666667,102.1666667,1100.666667,1013,514.1666667,596.25,58.75,20165.33333,-7740.833333,969.5833333,-448.25,1103.916667,-477.5833333,1604.416667,-586.4166667,334.3333333,-309.8333333,802,-176.3333333,603,-259.3333333,1405,-435.6666667,1003.0625,-455.5208333,936.6666667,-290.4444444,0.603955831
10.69189,0,25506,21.333,542.583,696.917,352,8,1379,21,41,61,122,201,21.33333333,-16.5,543,1114.666667,1195,610,609.75,53.08333333,17035.33333,-8475.166667,697,-444.1666667,822.3333333,-470.1666667,1289.583333,-566.5833333,104.3333333,-321.5,684.9166667,-159.4166667,483.4166667,-207.25,1168.333333,-366.6666667,728.3125,-450.6041667,778.8888889,-244.4444444,0.105994653
106.8606,0,31479,22.167,444.5,858.833,320,18,1020,2,92,94,140,201,22.16666667,-17.16666667,444.9166667,1087.083333,1122.333333,562.1666667,596.9166667,56.58333333,15345.91667,-8542.416667,858.8333333,-449.8333333,991.5833333,-478.0833333,1486.416667,-582.9166667,231,-316.1666667,747,-169,559.5833333,-240.75,1306.583333,-409.75,891.9583333,-456.75,871.0555556,-273.1666667,0.328989969
255.2149,0,37335,31.333,55.25,1019.25,146,18,710,8,81,90,108,201,31.33333333,-19.66666667,55.66666667,1097.5,1012.416667,495.9166667,577.25,61.91666667,20309.16667,-7452.5,1019.25,-468.9166667,1163.083333,-501.0833333,1697.833333,-620.1666667,340.6666667,-317.5,805.4166667,-180.75,661.1666667,-291.3333333,1466.583333,-472.0833333,1055.208333,-476.9166667,977.7222222,-314.7222222,0.719185558
114.4715,0,32697,18.833,542.417,893.833,2,25,960,0,100,100,146,201,18.83333333,-16,542.8333333,1043.833333,1118.666667,554.6666667,581.9166667,59.58333333,12206.41667,-8206.916667,893.8333333,-467.1666667,1033.666667,-497.8333333,1555,-611.6666667,232.25,-322.4166667,747.75,-171.9166667,601,-264.8333333,1348.75,-436.75,928.6875,-474.7708333,899.1666667,-291.1666667,0.058526202
73.70811,0,19160,20.167,927.083,493.333,128,14,1747,0,96,96,121,201,20.16666667,-15.66666667,927.4166667,1248.75,1544.666667,770.3333333,612.4166667,46.08333333,21475.75,-7220.75,493.5833333,-431.25,615.4166667,-453.9166667,1069.333333,-538.5,-82.91666667,-324.25,599.8333333,-142.8333333,414.8333333,-172,1014.666667,-314.8333333,523.8541667,-436.9791667,676.4444444,-209.8888889,0.569586536
381.9498,0,31173,25.917,452.833,851.083,184,11,990,15,70,84,220,201,25.91666667,-16.75,453.25,1111.416667,1244.75,598.9166667,600.3333333,53.83333333,19178.83333,-7023.666667,851.0833333,-437.5833333,982.0833333,-464.25,1470.416667,-564.0833333,231.5833333,-310.5833333,746.4166667,-165.75,547.9166667,-229.25,1294.333333,-395,883.7916667,-444.125,862.8888889,-263.3333333,0.949397013
177.6311,0,31083,29.083,320.833,847.583,221,36,1015,28,22,51,189,201,29.08333333,-16.41666667,321.25,1080.25,1208.916667,578.0833333,595.6666667,55.16666667,22565.41667,-5323.916667,847.5833333,-444.4166667,980.6666667,-472.1666667,1476.25,-574.9166667,218.75,-313.4166667,739.8333333,-166,555.3333333,-235.6666667,1295.166667,-401.6666667,880.8125,-451.2291667,863.4444444,-267.7777778,0.990813597
58.02406,1,26386,22.5,648.333,718.083,312,10,1282,17,58,76,199,201,22.5,-16.66666667,648.75,1154.916667,1336.416667,645.4166667,596.5833333,53.75,17900.5,-8195.666667,718.0833333,-447.9166667,849.1666667,-474.8333333,1337.583333,-574.9166667,98.41666667,-320.5833333,680.75,-157.5833333,508.9166667,-217.9166667,1189.666667,-375.5,750.8125,-454.5625,793.1111111,-250.3333333,0.396044196
